Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
MM Ali,0*,0,0,1.0,1.0,0,0,0,0,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
JC Buttler,61,61,0,1.0,0.0,30,6,5,203.33,1,v Australia,Birmingham,2018/06/27,England,1.0,0.0,50-99,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
AD Hales,49,49,0,1.0,0.0,24,5,2,204.16,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
JJ Roy,44,44,0,1.0,0.0,26,6,0,169.23,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
JE Root,35,35,0,1.0,0.0,24,4,0,145.83,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
EJG Morgan,15,15,0,1.0,0.0,8,1,1,187.50,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
JM Bairstow,14*,14,0,1.0,1.0,8,0,2,175.00,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
MM Ali,0*,0,0,1.0,1.0,0,0,0,0,1,v Australia,Birmingham,2018/06/27,England,0.0,0.0,0-49,Won,28 runs,England v Australia,Home,Jun,2018,Jun 2018,1,Won
DJ Malan,59,59,65,1.0,0.0,40,6,2,147.50,2,v New Zealand,Wellington,2018/02/13,England,1.0,0.0,50-99,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,47,47,34,1.0,0.0,24,6,3,195.83,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,21,21,24,1.0,0.0,10,0,2,210.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,12,12,13,1.0,0.0,11,1,0,109.09,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,10,10,9,1.0,0.0,7,0,1,142.85,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,8*,8,11,1.0,1.0,6,1,0,133.33,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,8,1.0,0.0,8,2,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,6,6,6,1.0,0.0,6,1,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,5,1.0,1.0,3,1,0,166.66,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,2,2,7,1.0,0.0,4,0,0,50.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
LE Plunkett,0,0,1,1.0,0.0,1,0,0,0.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,59,59,65,1.0,0.0,40,6,2,147.50,2,v New Zealand,Wellington,2018/02/13,England,1.0,0.0,50-99,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,47,47,34,1.0,0.0,24,6,3,195.83,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,21,21,24,1.0,0.0,10,0,2,210.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,12,12,13,1.0,0.0,11,1,0,109.09,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,10,10,9,1.0,0.0,7,0,1,142.85,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,8*,8,11,1.0,1.0,6,1,0,133.33,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,8,1.0,0.0,8,2,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,6,6,6,1.0,0.0,6,1,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,5,1.0,1.0,3,1,0,166.66,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,2,2,7,1.0,0.0,4,0,0,50.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
LE Plunkett,0,0,1,1.0,0.0,1,0,0,0.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,59,59,65,1.0,0.0,40,6,2,147.50,2,v New Zealand,Wellington,2018/02/13,England,1.0,0.0,50-99,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,47,47,34,1.0,0.0,24,6,3,195.83,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,21,21,24,1.0,0.0,10,0,2,210.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,12,12,13,1.0,0.0,11,1,0,109.09,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,10,10,9,1.0,0.0,7,0,1,142.85,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,8*,8,11,1.0,1.0,6,1,0,133.33,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,8,1.0,0.0,8,2,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,6,6,6,1.0,0.0,6,1,0,100.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,5,1.0,1.0,3,1,0,166.66,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,2,2,7,1.0,0.0,4,0,0,50.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
LE Plunkett,0,0,1,1.0,0.0,1,0,0,0.00,2,v New Zealand,Wellington,2018/02/13,England,0.0,0.0,0-49,Lost,12 runs,New Zealand v England,Away,Feb,2018,Feb 2018,1,Lost
AD Hales,58*,58,0,1.0,1.0,41,4,3,141.46,2,v India,Cardiff,2018/07/06,England,1.0,0.0,50-99,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JM Bairstow,28,28,0,1.0,0.0,18,0,2,155.55,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
EJG Morgan,17,17,0,1.0,0.0,19,2,0,89.47,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JJ Roy,15,15,0,1.0,0.0,12,2,1,125.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JC Buttler,14,14,0,1.0,0.0,12,3,0,116.66,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JE Root,9,9,0,1.0,0.0,10,0,0,90.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
DJ Willey,3*,3,0,1.0,1.0,6,0,0,50.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
AD Hales,58*,58,0,1.0,1.0,41,4,3,141.46,2,v India,Cardiff,2018/07/06,England,1.0,0.0,50-99,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JM Bairstow,28,28,0,1.0,0.0,18,0,2,155.55,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
EJG Morgan,17,17,0,1.0,0.0,19,2,0,89.47,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JJ Roy,15,15,0,1.0,0.0,12,2,1,125.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JC Buttler,14,14,0,1.0,0.0,12,3,0,116.66,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JE Root,9,9,0,1.0,0.0,10,0,0,90.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
DJ Willey,3*,3,0,1.0,1.0,6,0,0,50.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
AD Hales,58*,58,0,1.0,1.0,41,4,3,141.46,2,v India,Cardiff,2018/07/06,England,1.0,0.0,50-99,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JM Bairstow,28,28,0,1.0,0.0,18,0,2,155.55,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
EJG Morgan,17,17,0,1.0,0.0,19,2,0,89.47,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JJ Roy,15,15,0,1.0,0.0,12,2,1,125.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JC Buttler,14,14,0,1.0,0.0,12,3,0,116.66,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
JE Root,9,9,0,1.0,0.0,10,0,0,90.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Lost
DJ Willey,3*,3,0,1.0,1.0,6,0,0,50.00,2,v India,Cardiff,2018/07/06,England,0.0,0.0,0-49,Won,5 wickets,England v India,Home,Jul,2018,Jul 2018,1,Won
DJ Malan,50,50,62,1.0,0.0,36,5,2,138.88,1,v Australia,Hobart,2018/02/07,England,1.0,0.0,50-99,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,22,22,28,1.0,0.0,15,4,0,146.66,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
EJG Morgan,22,22,12,1.0,0.0,14,2,1,157.14,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,16*,16,19,1.0,1.0,11,0,1,145.45,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,10,10,10,1.0,0.0,9,1,0,111.11,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,9,9,7,1.0,0.0,7,1,0,128.57,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
TK Curran,6,6,4,1.0,0.0,2,0,1,300.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,11,1.0,1.0,9,0,0,55.55,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,5,5,14,1.0,0.0,7,0,0,71.42,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,3,3,6,1.0,0.0,6,0,0,50.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,1,1,3,1.0,0.0,4,0,0,25.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,50,50,62,1.0,0.0,36,5,2,138.88,1,v Australia,Hobart,2018/02/07,England,1.0,0.0,50-99,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,22,22,28,1.0,0.0,15,4,0,146.66,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
EJG Morgan,22,22,12,1.0,0.0,14,2,1,157.14,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,16*,16,19,1.0,1.0,11,0,1,145.45,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,10,10,10,1.0,0.0,9,1,0,111.11,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,9,9,7,1.0,0.0,7,1,0,128.57,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
TK Curran,6,6,4,1.0,0.0,2,0,1,300.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,11,1.0,1.0,9,0,0,55.55,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,5,5,14,1.0,0.0,7,0,0,71.42,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,3,3,6,1.0,0.0,6,0,0,50.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,1,1,3,1.0,0.0,4,0,0,25.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,50,50,62,1.0,0.0,36,5,2,138.88,1,v Australia,Hobart,2018/02/07,England,1.0,0.0,50-99,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Won
AD Hales,22,22,28,1.0,0.0,15,4,0,146.66,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
EJG Morgan,22,22,12,1.0,0.0,14,2,1,157.14,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,16*,16,19,1.0,1.0,11,0,1,145.45,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,10,10,10,1.0,0.0,9,1,0,111.11,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,9,9,7,1.0,0.0,7,1,0,128.57,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
TK Curran,6,6,4,1.0,0.0,2,0,1,300.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
MA Wood,5*,5,11,1.0,1.0,9,0,0,55.55,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,5,5,14,1.0,0.0,7,0,0,71.42,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,3,3,6,1.0,0.0,6,0,0,50.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AU Rashid,1,1,3,1.0,0.0,4,0,0,25.00,1,v Australia,Hobart,2018/02/07,England,0.0,0.0,0-49,Lost,5 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,46,46,68,1.0,0.0,49,3,0,93.87,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,29,29,30,1.0,0.0,23,4,1,126.08,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,21,21,34,1.0,0.0,21,2,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,10,10,16,1.0,0.0,10,1,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,10,10,10,1.0,0.0,6,2,0,166.66,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,14,1.0,0.0,7,1,0,114.28,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AD Hales,3,3,7,1.0,0.0,3,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,1*,1,4,1.0,1.0,1,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,46,46,68,1.0,0.0,49,3,0,93.87,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,29,29,30,1.0,0.0,23,4,1,126.08,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,21,21,34,1.0,0.0,21,2,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,10,10,16,1.0,0.0,10,1,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,10,10,10,1.0,0.0,6,2,0,166.66,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,14,1.0,0.0,7,1,0,114.28,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AD Hales,3,3,7,1.0,0.0,3,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,1*,1,4,1.0,1.0,1,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JC Buttler,46,46,68,1.0,0.0,49,3,0,93.87,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
SW Billings,29,29,30,1.0,0.0,23,4,1,126.08,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JM Vince,21,21,34,1.0,0.0,21,2,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Malan,10,10,16,1.0,0.0,10,1,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
DJ Willey,10,10,10,1.0,0.0,6,2,0,166.66,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
JJ Roy,8,8,14,1.0,0.0,7,1,0,114.28,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AD Hales,3,3,7,1.0,0.0,3,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
CJ Jordan,1*,1,4,1.0,1.0,1,0,0,100.00,1,v Australia,Melbourne,2018/02/10,England,0.0,0.0,0-49,Lost,7 wickets,Australia v England,Away,Feb,2018,Feb 2018,1,Lost
AJ Finch,172,172,0,1.0,0.0,76,16,10,226.31,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,1.0,150-199,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
DJM Short,46,46,0,1.0,0.0,42,3,2,109.52,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
MP Stoinis,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
GJ Maxwell,0*,0,0,1.0,1.0,1,0,0,0.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
AJ Finch,172,172,0,1.0,0.0,76,16,10,226.31,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,1.0,150-199,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
DJM Short,46,46,0,1.0,0.0,42,3,2,109.52,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
MP Stoinis,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
GJ Maxwell,0*,0,0,1.0,1.0,1,0,0,0.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
AJ Finch,172,172,0,1.0,0.0,76,16,10,226.31,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,1.0,150-199,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
DJM Short,46,46,0,1.0,0.0,42,3,2,109.52,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
MP Stoinis,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
GJ Maxwell,0*,0,0,1.0,1.0,1,0,0,0.00,1,v Zimbabwe,Harare,2018/07/03,Australia,0.0,0.0,0-49,Won,100 runs,Zimbabwe v Australia,Away,Jul,2018,Jul 2018,1,Won
GJ Maxwell,103*,103,89,1.0,1.0,58,10,4,177.58,2,v England,Hobart,2018/02/07,Australia,0.0,1.0,100-149,Won,5 wickets,Australia v England,Home,Feb,2018,Feb 2018,1,Won
