Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
CJ Jordan,36,36,16,1.0,0.0,19,3,3,189.47,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
EJG Morgan,32,32,16,1.0,0.0,17,3,3,188.23,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
L Gregory,15,15,25,1.0,0.0,15,0,1,100.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
SM Curran,9,9,11,1.0,0.0,6,1,0,150.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
SW Billings,8,8,16,1.0,0.0,10,0,0,80.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
PR Brown,4*,4,9,1.0,1.0,9,0,0,44.44,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
AU Rashid,4,4,16,1.0,0.0,6,0,0,66.66,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
S Mahmood,4,4,2,1.0,0.0,3,1,0,133.33,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
JM Vince,1,1,6,1.0,0.0,4,0,0,25.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
JM Bairstow,0,0,1,1.0,0.0,1,0,0,0.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
DJ Malan,39,39,57,1.0,0.0,29,2,2,134.48,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
CJ Jordan,36,36,16,1.0,0.0,19,3,3,189.47,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
EJG Morgan,32,32,16,1.0,0.0,17,3,3,188.23,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
L Gregory,15,15,25,1.0,0.0,15,0,1,100.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
SM Curran,9,9,11,1.0,0.0,6,1,0,150.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
SW Billings,8,8,16,1.0,0.0,10,0,0,80.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
PR Brown,4*,4,9,1.0,1.0,9,0,0,44.44,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
AU Rashid,4,4,16,1.0,0.0,6,0,0,66.66,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
S Mahmood,4,4,2,1.0,0.0,3,1,0,133.33,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
JM Vince,1,1,6,1.0,0.0,4,0,0,25.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
JM Bairstow,0,0,1,1.0,0.0,1,0,0,0.00,2,v New Zealand,Wellington,2019/11/03,England,0.0,0.0,0-49,Lost,21 runs,New Zealand v England,Away,Nov,2019,Nov 2019,1,Lost
JM Bairstow,37,37,32,1.0,0.0,31,4,2,119.35,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
AD Hales,20,20,16,1.0,0.0,13,3,1,153.84,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Won
EJG Morgan,10*,10,8,1.0,1.0,8,1,1,125.00,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
JE Root,4*,4,23,1.0,1.0,11,0,0,36.36,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
JM Bairstow,37,37,32,1.0,0.0,31,4,2,119.35,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
AD Hales,20,20,16,1.0,0.0,13,3,1,153.84,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Won
EJG Morgan,10*,10,8,1.0,1.0,8,1,1,125.00,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
JE Root,4*,4,23,1.0,1.0,11,0,0,36.36,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
JM Bairstow,37,37,32,1.0,0.0,31,4,2,119.35,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
AD Hales,20,20,16,1.0,0.0,13,3,1,153.84,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Won
EJG Morgan,10*,10,8,1.0,1.0,8,1,1,125.00,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
JE Root,4*,4,23,1.0,1.0,11,0,0,36.36,2,v West Indies,Basseterre,2019/03/10,England,0.0,0.0,0-49,Won,8 wickets,West Indies v England,Away,Mar,2019,Mar 2019,1,Lost
GJ Maxwell,113*,113,74,1.0,1.0,55,7,9,205.45,2,v India,Bengaluru,2019/02/27,Australia,0.0,1.0,100-149,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,40,40,55,1.0,0.0,28,6,0,142.85,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,20*,20,39,1.0,1.0,18,1,0,111.11,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
AJ Finch,8,8,8,1.0,0.0,7,1,0,114.28,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,7,7,11,1.0,0.0,11,1,0,63.63,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
GJ Maxwell,113*,113,74,1.0,1.0,55,7,9,205.45,2,v India,Bengaluru,2019/02/27,Australia,0.0,1.0,100-149,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,40,40,55,1.0,0.0,28,6,0,142.85,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,20*,20,39,1.0,1.0,18,1,0,111.11,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
AJ Finch,8,8,8,1.0,0.0,7,1,0,114.28,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,7,7,11,1.0,0.0,11,1,0,63.63,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
GJ Maxwell,113*,113,74,1.0,1.0,55,7,9,205.45,2,v India,Bengaluru,2019/02/27,Australia,0.0,1.0,100-149,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,40,40,55,1.0,0.0,28,6,0,142.85,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,20*,20,39,1.0,1.0,18,1,0,111.11,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
AJ Finch,8,8,8,1.0,0.0,7,1,0,114.28,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,7,7,11,1.0,0.0,11,1,0,63.63,2,v India,Bengaluru,2019/02/27,Australia,0.0,0.0,0-49,Won,7 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
DA Warner,100*,100,0,1.0,1.0,56,10,4,178.57,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,1.0,100-149,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,64,64,0,1.0,0.0,36,8,3,177.77,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
GJ Maxwell,62,62,0,1.0,0.0,28,7,3,221.42,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Turner,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,0.0,0-49,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
DA Warner,100*,100,0,1.0,1.0,56,10,4,178.57,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,1.0,100-149,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,64,64,0,1.0,0.0,36,8,3,177.77,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
GJ Maxwell,62,62,0,1.0,0.0,28,7,3,221.42,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Turner,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,0.0,0-49,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
DA Warner,100*,100,0,1.0,1.0,56,10,4,178.57,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,1.0,100-149,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,64,64,0,1.0,0.0,36,8,3,177.77,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
GJ Maxwell,62,62,0,1.0,0.0,28,7,3,221.42,1,v Sri Lanka,Adelaide,2019/10/27,Australia,1.0,0.0,50-99,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Turner,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Adelaide,2019/10/27,Australia,0.0,0.0,0-49,Won,134 runs,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
SPD Smith,80*,80,0,1.0,1.0,51,11,1,156.86,2,v Pakistan,Canberra,2019/11/05,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,21,21,0,1.0,0.0,22,1,0,95.45,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
DA Warner,20,20,0,1.0,0.0,11,4,0,181.81,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,17,17,0,1.0,0.0,14,3,0,121.42,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,8*,8,0,1.0,1.0,15,0,0,53.33,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
SPD Smith,80*,80,0,1.0,1.0,51,11,1,156.86,2,v Pakistan,Canberra,2019/11/05,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,21,21,0,1.0,0.0,22,1,0,95.45,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
DA Warner,20,20,0,1.0,0.0,11,4,0,181.81,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,17,17,0,1.0,0.0,14,3,0,121.42,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,8*,8,0,1.0,1.0,15,0,0,53.33,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
SPD Smith,80*,80,0,1.0,1.0,51,11,1,156.86,2,v Pakistan,Canberra,2019/11/05,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,21,21,0,1.0,0.0,22,1,0,95.45,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
DA Warner,20,20,0,1.0,0.0,11,4,0,181.81,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,17,17,0,1.0,0.0,14,3,0,121.42,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,8*,8,0,1.0,1.0,15,0,0,53.33,2,v Pakistan,Canberra,2019/11/05,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Pakistan,Home,Nov,2019,Nov 2019,1,Won
DA Warner,60*,60,0,1.0,1.0,41,9,0,146.34,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
SPD Smith,53*,53,0,1.0,1.0,36,6,0,147.22,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Brisbane,2019/10/30,Australia,0.0,0.0,0-49,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Lost
DA Warner,60*,60,0,1.0,1.0,41,9,0,146.34,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
SPD Smith,53*,53,0,1.0,1.0,36,6,0,147.22,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Brisbane,2019/10/30,Australia,0.0,0.0,0-49,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Lost
DA Warner,60*,60,0,1.0,1.0,41,9,0,146.34,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
SPD Smith,53*,53,0,1.0,1.0,36,6,0,147.22,2,v Sri Lanka,Brisbane,2019/10/30,Australia,1.0,0.0,50-99,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Won
AJ Finch,0,0,0,1.0,0.0,1,0,0,0.00,2,v Sri Lanka,Brisbane,2019/10/30,Australia,0.0,0.0,0-49,Won,9 wickets,Australia v Sri Lanka,Home,Oct,2019,Oct 2019,1,Lost
DA Warner,57*,57,0,1.0,1.0,50,4,1,114.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,37,37,0,1.0,0.0,25,1,3,148.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,22*,22,0,1.0,1.0,15,0,2,146.66,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
SPD Smith,13,13,0,1.0,0.0,9,2,0,144.44,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,5,5,0,1.0,0.0,7,0,0,71.42,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
DA Warner,57*,57,0,1.0,1.0,50,4,1,114.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,37,37,0,1.0,0.0,25,1,3,148.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,22*,22,0,1.0,1.0,15,0,2,146.66,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
SPD Smith,13,13,0,1.0,0.0,9,2,0,144.44,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,5,5,0,1.0,0.0,7,0,0,71.42,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
DA Warner,57*,57,0,1.0,1.0,50,4,1,114.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,1.0,0.0,50-99,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Finch,37,37,0,1.0,0.0,25,1,3,148.00,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
AJ Turner,22*,22,0,1.0,1.0,15,0,2,146.66,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
SPD Smith,13,13,0,1.0,0.0,9,2,0,144.44,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
BR McDermott,5,5,0,1.0,0.0,7,0,0,71.42,2,v Sri Lanka,Melbourne,2019/11/01,Australia,0.0,0.0,0-49,Won,7 wickets,Australia v Sri Lanka,Home,Nov,2019,Nov 2019,1,Won
GJ Maxwell,56,56,42,1.0,0.0,43,6,2,130.23,2,v India,Visakhapatnam,2019/02/24,Australia,1.0,0.0,50-99,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,37,37,63,1.0,0.0,37,5,0,100.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,13,13,24,1.0,0.0,15,0,0,86.66,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PJ Cummins,7*,7,10,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
JA Richardson,7*,7,7,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
NM Coulter-Nile,4,4,14,1.0,0.0,8,0,0,50.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,1,1,8,1.0,0.0,5,0,0,20.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Finch,0,0,2,1.0,0.0,1,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Turner,0,0,3,1.0,0.0,5,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
GJ Maxwell,56,56,42,1.0,0.0,43,6,2,130.23,2,v India,Visakhapatnam,2019/02/24,Australia,1.0,0.0,50-99,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,37,37,63,1.0,0.0,37,5,0,100.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,13,13,24,1.0,0.0,15,0,0,86.66,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PJ Cummins,7*,7,10,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
JA Richardson,7*,7,7,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
NM Coulter-Nile,4,4,14,1.0,0.0,8,0,0,50.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,1,1,8,1.0,0.0,5,0,0,20.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Finch,0,0,2,1.0,0.0,1,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Turner,0,0,3,1.0,0.0,5,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
GJ Maxwell,56,56,42,1.0,0.0,43,6,2,130.23,2,v India,Visakhapatnam,2019/02/24,Australia,1.0,0.0,50-99,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Won
DJM Short,37,37,63,1.0,0.0,37,5,0,100.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PSP Handscomb,13,13,24,1.0,0.0,15,0,0,86.66,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
PJ Cummins,7*,7,10,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
JA Richardson,7*,7,7,1.0,1.0,3,1,0,233.33,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
NM Coulter-Nile,4,4,14,1.0,0.0,8,0,0,50.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
MP Stoinis,1,1,8,1.0,0.0,5,0,0,20.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Finch,0,0,2,1.0,0.0,1,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
AJ Turner,0,0,3,1.0,0.0,5,0,0,0.00,2,v India,Visakhapatnam,2019/02/24,Australia,0.0,0.0,0-49,Won,3 wickets,India v Australia,Away,Feb,2019,Feb 2019,1,Lost
